200121101148|adminmarga|http://localhost/etc_cms/login|login|{"username":"adminmarga"}|{"code":"1","message":"Login success. "}|::1
200121114405|adminmarga|operator_management/segment/getCity/5113e2709058da444ae5724bb1ea67622aabebb353f643ae7ee38e4ef438bc7c0681514a3250219c1e80587fecaaa3e70b54309ab15f9a624071ea18fc9aa6b26yJQ0Bkss11i4S4gf2wIyP55QqO|getCity|[{"id_seq":"64fff89bad0998f95462942f68d781709b6a99d97832058430c6d85d77ac6e851da378a45ae767fc0df4ca4c4acdc6adefab944a26957761d59d17fee89f62773toss11f8RLRcwcbps13QQss11XxyCejw","name":"jakarta barat"},{"id_seq":"55444a5a23f3ee5115f85bf90c94e071b501732bbea0016024239fb4e93e14107051017665d0d7f13ed68001e59935b19153357a2bdbbcdd71463fcb48c2772dps13PFRLaps13zjnGYH4BJLFugy6aC","name":"jakarta timur"},{"id_seq":"ea1df3bff18172d888ea669429b16ae85e8ce700bf5a9a6d27fa0b9e2d8c56dc1785f3cf14c114928e4b0755804a6dd636285ce0266a5bbb0a0baebabd5253d4IO377B1xT6dFNK69d3W5WM9e","name":"jakarta selatan"},{"id_seq":"5e5c5669aec957bfc7105349cc86ffedfbef86a34357bcd95b5423f1bb2df26dd115ff7c72988609319ebc076d2eb8f5ab5a0c0ae4b654f4f0a45d9b54f8d31bFdeIOOIQwTq1ps13CLDY3Yzeboz","name":"jakarta utara"}]|success get City|::1

200121114407|adminmarga|fare_management/fare/getRute/64fff89bad0998f95462942f68d781709b6a99d97832058430c6d85d77ac6e851da378a45ae767fc0df4ca4c4acdc6adefab944a26957761d59d17fee89f62773toss11f8RLRcwcbps13QQss11XxyCejw|getRoute|"64fff89bad0998f95462942f68d781709b6a99d97832058430c6d85d77ac6e851da378a45ae767fc0df4ca4c4acdc6adefab944a26957761d59d17fee89f62773toss11f8RLRcwcbps13QQss11XxyCejw"|success get City|::1

200121114600|adminmarga|operator_management/segment/getProvince/07c6ea64d21ec956e6ef111822739a68c544f05385c12cd9968fffb60de08db38591ffc1acb2f8acdebdca74a4bee4153dcb966d13dcc096a3841054958866d4Mn98h6pkmpzk9XkAjVI8ACceq14|getProvince|[{"id_seq":"7c1dcb93c14340c241563fdbdaaf4c2889b4d8a44dd1343a09a17e9d8c2ae5b7a1103abc4d434149080946ddbb98beaf5efa789cff9e63c410c1c1f4144abb1dhFf6w304Yp2iImbJG0xTsmtb","name":"DKI JAKARTA"},{"id_seq":"0a1da193158e00fcdc675728e8e2e3455b375afbded2b8c88701febe0f0447dbfc9b9b4745290b120c1d989d1d8eddf6dadde9a43b879e90d026d45b0a9bc543b1P0c9zo6ktKcLQSkjxf8RNq","name":"BANTEN"}]|success get province|::1

200121114602|adminmarga|operator_management/segment/getCity/7c1dcb93c14340c241563fdbdaaf4c2889b4d8a44dd1343a09a17e9d8c2ae5b7a1103abc4d434149080946ddbb98beaf5efa789cff9e63c410c1c1f4144abb1dhFf6w304Yp2iImbJG0xTsmtb|getCity|[{"id_seq":"d5f6409e02fb174a8765f567fe1d7569e3e07d1f0ceb61e401c23b518a0ac6706607887bd2b69e83d7378b65c512b08ea83f13c86b6f7641e4f21df669367a76a32DHaUMOB7kfy11pss11Wps13TZu8","name":"jakarta barat"},{"id_seq":"8cb3613975b4fafa22a6108cf43f1d7044066a88a3a6a7b8ac670b72447ee14793c54e226b692e7d915092ec6633ca49de6f6571b917ad18b5d08f6fb2ec6fc5xsOK57F9Eps13YtxWYKC82o3khk","name":"jakarta timur"},{"id_seq":"42286b58bcb1bd9b0f38d8c1402731e019aa664286d22e221f45d1d72a6febec2458614d8a9303f90b340f89112780aa0f724559b27b51150b0e6aad05faba79kfn793w89J1BI5To01soAbvt","name":"jakarta selatan"},{"id_seq":"9d6c26aca5733a302c26ad0891834738ecaf829a60467b091722aac25e726b33375daa9f95d8996756fd7dad09d0379f7c0a1386b0802156e9e285d6d8180e11iolQ5Y3AMwPVpjNjWjXups13155","name":"jakarta utara"}]|success get City|::1

200121114604|adminmarga|fare_management/fare/getRute/d5f6409e02fb174a8765f567fe1d7569e3e07d1f0ceb61e401c23b518a0ac6706607887bd2b69e83d7378b65c512b08ea83f13c86b6f7641e4f21df669367a76a32DHaUMOB7kfy11pss11Wps13TZu8|getRoute|"d5f6409e02fb174a8765f567fe1d7569e3e07d1f0ceb61e401c23b518a0ac6706607887bd2b69e83d7378b65c512b08ea83f13c86b6f7641e4f21df669367a76a32DHaUMOB7kfy11pss11Wps13TZu8"|success get City|::1

200121114846|adminmarga|operator_management/segment/getProvince/35f8731f43a2273b9eba5258fcf2d3d2895c8e4a9d30af52179497f8c821402e2739dade5b570d6ab2cb94a2c35a68a7ff5ec747fe3537bee6b2b38b4734f65fJzo8KN5OPeWwXMjxTCDCYlAeq14|getProvince|[{"id_seq":"a975e517b80df558663810215aa490c65e931a6d1b7f1eb0704ba1c5fbcaab38e0fc5d4774298e6276b8d3aa4acbedd1d521f06ded860fe0695158e77f8e241cWUT8GytzYnB0JLR6ps13SGGowcg","name":"DKI JAKARTA"},{"id_seq":"24a7fe9d1f9ef6e83025153db50ea9d74c86053fe8539ca1f694d66cf603167279ce922ce242040dd3e85727d5d7aff78ca4ff2ab2d2ae234ca333107cfcdda19yS7TCD0dJuq5Ye5Bqps13s8Y2H","name":"BANTEN"}]|success get province|::1

200121114848|adminmarga|operator_management/segment/getCity/a975e517b80df558663810215aa490c65e931a6d1b7f1eb0704ba1c5fbcaab38e0fc5d4774298e6276b8d3aa4acbedd1d521f06ded860fe0695158e77f8e241cWUT8GytzYnB0JLR6ps13SGGowcg|getCity|[{"id_seq":"1ad8b8879da338f2bbd4a23da055ecf9b9f8774cdae2b4970656272f82005a0c6739da40de19a6f020182df14f28b9c2ea0c91314f47304f51aad6d3b4b5e56308NxVX6lt0ISw9rzUwvK9Hyps13","name":"jakarta barat"},{"id_seq":"4e0f90edca4f621ed9b4518c1d34feece986f2461abc8e73268d155f44401b04c302f61843986dddf139b34e32caa30d52d6b4059429190d19e9a2822f9120ecP0LkXuo4xXPsuzgp4bKAWIPt","name":"jakarta timur"},{"id_seq":"6f78b76b23d667f833dc230f0e4829fe011ca41b7ce9eed19e96ed97e6dc7788ef84836b59aa2bb67281690e8df50777a4ed2dd6d26d5cf0909480c58af62b9arRjk5qlWYSUC6nDss11f9hwDtby","name":"jakarta selatan"},{"id_seq":"8d97778d896fcfa84e123f5d30c85dd9845c30fe9bfba99a3289b996f3f5f54adf3c3f3557605d4121e04ad3e2d622aa6b406bfa0ab452062d071f22255ea734HRZ5sDW6sCJH9NJgA7pps1397Ap","name":"jakarta utara"}]|success get City|::1

200121114850|adminmarga|fare_management/fare/getRute/1ad8b8879da338f2bbd4a23da055ecf9b9f8774cdae2b4970656272f82005a0c6739da40de19a6f020182df14f28b9c2ea0c91314f47304f51aad6d3b4b5e56308NxVX6lt0ISw9rzUwvK9Hyps13|getRoute|"1ad8b8879da338f2bbd4a23da055ecf9b9f8774cdae2b4970656272f82005a0c6739da40de19a6f020182df14f28b9c2ea0c91314f47304f51aad6d3b4b5e56308NxVX6lt0ISw9rzUwvK9Hyps13"|success get City|::1

200121114925|adminmarga|operator_management/segment/getProvince/7dddcfee391913db071eb7debba1c8488ff71b4751da01be688c2720fa8b2c42683943af00c5364c75443b7bbdb9d5a3a735eb299509e6c32580bed1019321e7lcWUTKP3cr1l2D03e51lCKIeq14|getProvince|[{"id_seq":"c4e631fc374394d70cbd872250e0573d46dfe890a74b10e8cbb8f59a316404675f3873f76ba8b7a590aedde504e1bf550f07d22344e174b9c815a621bb774d06ss11YA961JHtYOvVweV8ps13oss11Lh55","name":"DKI JAKARTA"},{"id_seq":"a5b40a20187b42c10b2aa875d7e0689272b2d81f811b0750b386529f2d70c55a18459bdf94f60358e6e8bcb93d5c45ee601f6cfeec248559d5b88974cb14a522WxfqnGq25KG2c8j2Xhieps13hFC","name":"BANTEN"}]|success get province|::1

200121114929|adminmarga|operator_management/segment/getCity/c4e631fc374394d70cbd872250e0573d46dfe890a74b10e8cbb8f59a316404675f3873f76ba8b7a590aedde504e1bf550f07d22344e174b9c815a621bb774d06ss11YA961JHtYOvVweV8ps13oss11Lh55|getCity|[{"id_seq":"f1be914bce98bd6b4d2c73d1e0530e3bb29d5daf3f680a9143fb85a304383a55104d19a844cb7acb54b707d3196987ebdae929b7e195ed586939b12654c48ad05uV9wwlF9MeASzIAILq6KzFx","name":"jakarta barat"},{"id_seq":"51be59ee4243152874164483a9155cf0b339a43de4603ac3f690911ac83cd0d687784c7cf6a332f8db5230fcf66cd17bb34f4965fde3e6a2e838872dcb587083Jxz6fFrsrPzyHRmeQ89nFvLQ","name":"jakarta timur"},{"id_seq":"1a8e3f7d470684121d5d9b8f04790dbd98caf6b4c9abecd876f51a767bccbaf078484be6885a67f91a38ff5456c7036a4cf50d815a810ec887771a07ef1bc700UqBps13H0ps1339YLAmariiBeY2Ny0","name":"jakarta selatan"},{"id_seq":"5a56dfb93705450b0e2551cbb57499efc6322429193d3376ecd849ad82acfe78ae1f89f1d118482852d03f089136cbeced125a0902f75815c8bea161fd94e81bWss11vXhKHtmHLz5TbAaF7LLnpj","name":"jakarta utara"}]|success get City|::1

200121114931|adminmarga|fare_management/fare/getRute/f1be914bce98bd6b4d2c73d1e0530e3bb29d5daf3f680a9143fb85a304383a55104d19a844cb7acb54b707d3196987ebdae929b7e195ed586939b12654c48ad05uV9wwlF9MeASzIAILq6KzFx|getRoute|"f1be914bce98bd6b4d2c73d1e0530e3bb29d5daf3f680a9143fb85a304383a55104d19a844cb7acb54b707d3196987ebdae929b7e195ed586939b12654c48ad05uV9wwlF9MeASzIAILq6KzFx"|success get City|::1

200121115501|adminmarga|operator_management/segment/getProvince/c5c85850ad914f91b3901abfb1fbe3f5059cdea994c6a397dc762ca3bcd1d8f447e380a73231be3aab309e17b8ea4a8db3fdbf6bf327ca5ad916e4082bbe75bfDxakpWBr6jitRqLeO5oEiPYeq14|getProvince|[{"id_seq":"f7ea18a2ff7242f660c9ddd8026f581ff400112443a67c5c2cca62d33bcf2d763b66a64d161b7a7344b0839106468f6b5d39ad7d59adfadb8f424d25bd03eaffss11qss11SzyOps130ZLEqNSps13vHhusHsA","name":"DKI JAKARTA"},{"id_seq":"f61752e4daca4ff6be42d8ce27c1cc6c51c2c0d6dde664ffde33cbe51f4d8fb612911476c7ebd70ccfa59a8b07b79dd347e6b8afdae4f01b116c6026b530afa1DnlKZDds4Mps13Eqk1tMrtBK3KH","name":"BANTEN"}]|success get province|::1

200121115503|adminmarga|operator_management/segment/getCity/f7ea18a2ff7242f660c9ddd8026f581ff400112443a67c5c2cca62d33bcf2d763b66a64d161b7a7344b0839106468f6b5d39ad7d59adfadb8f424d25bd03eaffss11qss11SzyOps130ZLEqNSps13vHhusHsA|getCity|[{"id_seq":"da4f42584bf9146bfbc9a7af795d4f9a901c2429fe367a8af641548b5bcd182c301c64df326a8bca1e7fc7025c62fb1964a08f06e604906cc3d3d2f03103290bNrwp8LxKGaqBNToIiH1Fss11und","name":"jakarta barat"},{"id_seq":"8fb28ceb8559bbf8cdf119ed31d8161f26cefff45fc285039d23e6f7e773efd6a12a52e3cd3eb9a03276bf0bc8cfcde6bd3f80e971e197f4945d7ca330f5819e8hSka5iAps13QMbc42HGokYuoxV","name":"jakarta timur"},{"id_seq":"b6a47b3f23e3f3e97836cf514aeeaf614c2f8604398f25a612486a46de3f2b1a860611379226a34f7edd32965711506a6080198073a89adbe1c0e7ff8850cad0HVOVIKZWVE6nAxBipEgmK1Ur","name":"jakarta selatan"},{"id_seq":"46259bdc39a766bd6b5f2b9e19086b9f4ff8dc97d88b9effb15061b9daaf1c5d13464cd9e6eaa19cdb5549f8e30556a22183031718d4aa788db1c812be25b7c3XQRnYhORIYdZhhBnrLuO6lwf","name":"jakarta utara"}]|success get City|::1

200121115505|adminmarga|fare_management/fare/getRute/da4f42584bf9146bfbc9a7af795d4f9a901c2429fe367a8af641548b5bcd182c301c64df326a8bca1e7fc7025c62fb1964a08f06e604906cc3d3d2f03103290bNrwp8LxKGaqBNToIiH1Fss11und|getRoute|"da4f42584bf9146bfbc9a7af795d4f9a901c2429fe367a8af641548b5bcd182c301c64df326a8bca1e7fc7025c62fb1964a08f06e604906cc3d3d2f03103290bNrwp8LxKGaqBNToIiH1Fss11und"|success get City|::1

200121115933|adminmarga|operator_management/segment/getProvince/07c98c51d9b6dbd817a35c67ce5ab911c9d3671fcf577ccfa091b21c64ee4a02ac3ab4a6b3fb929ea290e15c9ee43de556e527f735f05df56484541de3f8a5a7Nsx6fXil3UhIZm5fSOEbw3Aeq14|getProvince|[{"id_seq":"e29f2aaa3f69feb26f4bf9c3fad272967b9612a501002e1864f2c71b5cfa5e9f8c7c6b968a066772f5015c57a6f3ae5071e9742ebcff906af0ffbc8ce254c837omRW8grzNvXhlrLR4ZF1bqvH","name":"DKI JAKARTA"},{"id_seq":"ecd5d641a7dfb949588c85e25aa6cd47b1615827a760fc33b08603384315cb837190e868e63545084eb06bf74532da01937506998cd72eb882b86020a436ae36KD4wss11y4ps13YktXqUKYHenss11cFFA","name":"BANTEN"}]|success get province|::1

200121115935|adminmarga|operator_management/segment/getCity/e29f2aaa3f69feb26f4bf9c3fad272967b9612a501002e1864f2c71b5cfa5e9f8c7c6b968a066772f5015c57a6f3ae5071e9742ebcff906af0ffbc8ce254c837omRW8grzNvXhlrLR4ZF1bqvH|getCity|[{"id_seq":"18402417a91b98fbbdfa5e279a2cbbbe22e794854d54047ebbd8c8d36612c89ab5174053a6b707c4dcb69bae32184b3ab2c0bd340c3db8e385465d5842792ad4C7iRXPLvss11L0b6pZy3EEyZOmZ","name":"jakarta barat"},{"id_seq":"112227e38d6af7a18d261945127c17b177b10e9ebd7df2201250f453770746d79abc8e930203fd5550b06a79122f80e29114371e8f287117b20b09c73ca94992kV19uOVtByaMKUps13I2TdkLoYU","name":"jakarta timur"},{"id_seq":"3b9fbceb451ed2d8beda8b49aa35b8c8d5b3518a91ae5f58185e8772d72fc9d7093b874ba62aee60bbdf378d92337a54ab08a5f37a116d6369c0360970418f83okoZqJPFeBnaAxLitv3cY8sa","name":"jakarta selatan"},{"id_seq":"8901c99491d11a5436ea0b65c5fb019fd001af533834490a65fee0b78663fdce0d0063f12f563bfaa8069d2c1de39e5a22df7b95e676fba298c25c1ef9499704bNo2xV8jxf0A6dvov15icdJL","name":"jakarta utara"}]|success get City|::1

200121115937|adminmarga|fare_management/fare/getRute/18402417a91b98fbbdfa5e279a2cbbbe22e794854d54047ebbd8c8d36612c89ab5174053a6b707c4dcb69bae32184b3ab2c0bd340c3db8e385465d5842792ad4C7iRXPLvss11L0b6pZy3EEyZOmZ|getRoute|"18402417a91b98fbbdfa5e279a2cbbbe22e794854d54047ebbd8c8d36612c89ab5174053a6b707c4dcb69bae32184b3ab2c0bd340c3db8e385465d5842792ad4C7iRXPLvss11L0b6pZy3EEyZOmZ"|success get City|::1

200121120006|adminmarga|fare_management/fare/saveRuteFare|ADD Fare For Route|{"file_name":"sk menteri","route_code":"RTC100001","golongan1":"1000","golongan2":"2000","golongan3":"2000","golongan4":"1000","golongan5":"1200","golongan6":"1200","fare_status":2,"fare_start_time":"2020-01-22 00:00","created_by":"adminmarga","fare_operator":"10"}|Data Fare Successfull Saved|::1

200121140314|adminmarga|fare_management/fare/saveApprove|set End Time|{"fare_status":"1","remark":"","approve_by":"adminmarga","approve_on":"2020-01-21 14:03:13"}|{"code":1,"message":"Data Succesfull Saved"}|::1

200121140329|adminmarga|fare_management/fare/saveApprove|set End Time|{"fare_status":"-5","remark":"tidak sesuai sk","approve_by":"adminmarga","approve_on":"2020-01-21 14:03:29"}|{"code":1,"message":"Data Succesfull Saved"}|::1

